#hayabusa_pos_X	Y	Z	itokawa_pos_X	Y	Z	earth_pos_X	Y	Z	hayabusa_distance
2003-05-31T04:00:00	-58687417.6013	-134123441.8970	-60051424.6689	223380005.6900	83721143.3681	30311389.9582	-53662868.9969	-130154892.1719	-56427841.9580	 527.8275
2003-05-31T05:00:00	-58598998.1253	-134169860.6949	-60074398.8788	223365500.6976	83788117.5309	30341667.5599	-53564259.6113	-130190051.3505	-56443089.1347	 527.8785
2003-05-31T06:00:00	-58510578.6494	-134216279.4928	-60097373.0888	223350968.0822	83855081.3311	30371941.4090	-53465623.6852	-130225146.0190	-56458308.3365	 527.9298
2003-05-31T07:00:00	-58422159.1734	-134262698.2907	-60120347.2988	223336407.8504	83922034.7625	30402211.5026	-53366961.2709	-130260176.1606	-56473499.5558	 527.9813
2003-05-31T08:00:00	-58333739.6974	-134309117.0886	-60143321.5087	223321820.0086	83988977.8184	30432477.8374	-53268272.4207	-130295141.7580	-56488662.7847	 528.0329
2003-05-31T09:00:00	-58245320.2215	-134355535.8865	-60166295.7187	223307204.5633	84055910.4923	30462740.4105	-53169557.1868	-130330042.7944	-56503798.0155	 528.0849
2003-05-31T10:00:00	-58156900.7455	-134401954.6844	-60189269.9287	223292561.5211	84122832.7778	30492999.2186	-53070815.6217	-130364879.2526	-56518905.2407	 528.1370
2003-05-31T11:00:00	-58068481.2696	-134448373.4823	-60212244.1386	223277890.8885	84189744.6683	30523254.2587	-52972047.7777	-130399651.1160	-56533984.4525	 528.1893
2003-05-31T12:00:00	-57980061.7936	-134494792.2802	-60235218.3486	223263192.6719	84256646.1574	30553505.5277	-52873253.7072	-130434358.3675	-56549035.6432	 528.2419
2003-05-31T13:00:00	-57891642.3177	-134541211.0781	-60258192.5586	223248466.8778	84323537.2384	30583753.0226	-52774433.4626	-130469000.9904	-56564058.8053	 528.2947
2003-05-31T14:00:00	-57803222.8417	-134587629.8760	-60281166.7686	223233713.5128	84390417.9050	30613996.7401	-52675587.0963	-130503578.9680	-56579053.9311	 528.3476
2003-05-31T15:00:00	-57714803.3658	-134634048.6739	-60304140.9785	223218932.5834	84457288.1507	30644236.6772	-52576714.6609	-130538092.2837	-56594021.0131	 528.4009
2003-05-31T16:00:00	-57626383.8898	-134680467.4717	-60327115.1885	223204124.0960	84524147.9689	30674472.8308	-52477816.2087	-130572540.9207	-56608960.0438	 528.4543
2003-05-31T17:00:00	-57537964.4139	-134726886.2696	-60350089.3985	223189288.0571	84590997.3532	30704705.1978	-52378891.7923	-130606924.8624	-56623871.0155	 528.5079
2003-05-31T18:00:00	-57449544.9379	-134773305.0675	-60373063.6084	223174424.4733	84657836.2971	30734933.7752	-52279941.4641	-130641244.0925	-56638753.9209	 528.5618
2003-05-31T19:00:00	-57361125.4620	-134819723.8654	-60396037.8184	223159533.3510	84724664.7941	30765158.5598	-52180965.2769	-130675498.5944	-56653608.7524	 528.6158
2003-05-31T20:00:00	-57272705.9860	-134866142.6633	-60419012.0284	223144614.6967	84791482.8377	30795379.5486	-52081963.2830	-130709688.3518	-56668435.5027	 528.6701
2003-05-31T21:00:00	-57184286.5100	-134912561.4612	-60441986.2383	223129668.5169	84858290.4215	30825596.7385	-51982935.5351	-130743813.3482	-56683234.1641	 528.7246
2003-05-31T22:00:00	-57095867.0341	-134958980.2591	-60464960.4483	223114694.8182	84925087.5390	30855810.1263	-51883882.0859	-130777873.5673	-56698004.7295	 528.7793
2003-05-31T23:00:00	-57007447.5581	-135005399.0570	-60487934.6583	223099693.6070	84991874.1836	30886019.7090	-51784802.9878	-130811868.9930	-56712747.1913	 528.8343
2003-06-01T00:00:00	-56919028.0822	-135051817.8549	-60510908.8683	223084664.8897	85058650.3490	30916225.4836	-51685698.2936	-130845799.6091	-56727461.5423	 528.8894
2003-06-01T01:00:00	-56830608.6062	-135098236.6528	-60533883.0782	223069608.6730	85125416.0287	30946427.4469	-51586568.0560	-130879665.3993	-56742147.7751	 528.9448
2003-06-01T02:00:00	-56742189.1303	-135144655.4507	-60556857.2882	223054524.9632	85192171.2162	30976625.5958	-51487412.3276	-130913466.3477	-56756805.8823	 529.0003
2003-06-01T03:00:00	-56653769.6543	-135191074.2486	-60579831.4982	223039413.7669	85258915.9051	31006819.9274	-51388231.1612	-130947202.4382	-56771435.8568	 529.0561
2003-06-01T04:00:00	-56565350.1784	-135237493.0465	-60602805.7081	223024275.0906	85325650.0889	31037010.4384	-51289024.6094	-130980873.6548	-56786037.6913	 529.1121
2003-06-01T05:00:00	-56476930.7024	-135283911.8444	-60625779.9181	223009108.9407	85392373.7611	31067197.1259	-51189792.7250	-131014479.9817	-56800611.3785	 529.1684
2003-06-01T06:00:00	-56388511.2265	-135330330.6423	-60648754.1281	222993915.3238	85459086.9154	31097379.9867	-51090535.5608	-131048021.4030	-56815156.9113	 529.2248
2003-06-01T07:00:00	-56300091.7505	-135376749.4402	-60671728.3380	222978694.2463	85525789.5451	31127559.0177	-50991253.1696	-131081497.9028	-56829674.2824	 529.2814
2003-06-01T08:00:00	-56211672.2746	-135423168.2381	-60694702.5480	222963445.7146	85592481.6440	31157734.2160	-50891945.6041	-131114909.4656	-56844163.4847	 529.3383
2003-06-01T09:00:00	-56123252.7986	-135469587.0360	-60717676.7580	222948169.7354	85659163.2056	31187905.5784	-50792612.9173	-131148256.0755	-56858624.5110	 529.3954
2003-06-01T10:00:00	-56034833.3226	-135516005.8339	-60740650.9680	222932866.3151	85725834.2233	31218073.1019	-50693255.1618	-131181537.7169	-56873057.3544	 529.4527
2003-06-01T11:00:00	-55946413.8467	-135562424.6318	-60763625.1779	222917535.4601	85792494.6909	31248236.7834	-50593872.3907	-131214754.3743	-56887462.0076	 529.5102
2003-06-01T12:00:00	-55857994.3707	-135608843.4297	-60786599.3879	222902177.1769	85859144.6018	31278396.6198	-50494464.6567	-131247906.0322	-56901838.4636	 529.5679
2003-06-01T13:00:00	-55769574.8948	-135655262.2276	-60809573.5979	222886791.4721	85925783.9496	31308552.6080	-50395032.0128	-131280992.6750	-56916186.7155	 529.6258
2003-06-01T14:00:00	-55681155.4188	-135701681.0255	-60832547.8078	222871378.3521	85992412.7280	31338704.7450	-50295574.5119	-131314014.2875	-56930506.7561	 529.6840
2003-06-01T15:00:00	-55592735.9429	-135748099.8234	-60855522.0178	222855937.8233	86059030.9304	31368853.0278	-50196092.2068	-131346970.8542	-56944798.5786	 529.7424
2003-06-01T16:00:00	-55504316.4669	-135794518.6213	-60878496.2278	222840469.8924	86125638.5504	31398997.4532	-50096585.1506	-131379862.3598	-56959062.1760	 529.8009
2003-06-01T17:00:00	-55415896.9910	-135840937.4192	-60901470.4377	222824974.5657	86192235.5816	31429138.0183	-49997053.3963	-131412688.7892	-56973297.5412	 529.8597
2003-06-01T18:00:00	-55327477.5150	-135887356.2171	-60924444.6477	222809451.8497	86258822.0177	31459274.7199	-49897496.9967	-131445450.1272	-56987504.6676	 529.9187
